TimestampEpoch,BusChannel,ID,IDE,DLC,DataLength,Dir,EDL,BRS,DataBytes,Timestamp,DecodedMessages
1720618560.253,1,2024,0,8,8,0,0,0,03410F3FAAAAAAAA,1720618560.253,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0F_IntakeAirTemperature', 'S01PID0F_IntakeAirTemperature': 23}"
1720618561.453,1,2024,0,8,8,0,0,0,03414945AAAAAAAA,1720618561.453,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID49_AbsThrottlePosD', 'S01PID49_AbsThrottlePosD': 27.05882352941176}"
1720618561.553,1,2024,0,8,8,0,0,0,04410C1BBDAAAAAA,1720618561.553,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0C_EngineRPM', 'S01PID0C_EngineRPM': 1775.25}"
1720618561.6,1,2024,0,8,8,0,0,0,03412E00AAAAAAAA,1720618561.6,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID2E_CmdEvapPurge', 'S01PID2E_CmdEvapPurge': 0.0}"
1720618561.801,1,2024,0,8,8,0,0,0,0441210000AAAAAA,1720618561.801,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID21_DistanceMILOn', 'S01PID21_DistanceMILOn': 0}"
1720618561.104,1,2024,0,8,8,0,0,0,04411F0018AAAAAA,1720618561.104,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1F_TimeSinceEngStart', 'S01PID1F_TimeSinceEngStart': 24}"
1720618561.201,1,2024,0,8,8,0,0,0,03414945AAAAAAAA,1720618561.201,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID49_AbsThrottlePosD', 'S01PID49_AbsThrottlePosD': 27.05882352941176}"
1720618562.701,1,2024,0,8,8,0,0,0,03414A22AAAAAAAA,1720618562.701,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID4A_AbsThrottlePosE', 'S01PID4A_AbsThrottlePosE': 13.333333333333332}"
1720618562.953,1,2024,0,8,8,0,0,0,0341473CAAAAAAAA,1720618562.953,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID47_AbsThrottlePosB', 'S01PID47_AbsThrottlePosB': 23.529411764705877}"
1720618562.1,1,2024,0,8,8,0,0,0,0441321D33AAAAAA,1720618562.1,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID32_EvapSysVaporPres', 'S01PID32_EvapSysVaporPres': 1868.75}"
1720618562.301,1,2024,0,8,8,0,0,0,0441311C01AAAAAA,1720618562.301,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID31_DistanceSinceCodeClear', 'S01PID31_DistanceSinceCodeClear': 7169}"
